ID;NumberZ;Shifr;Napr;Prof;Uroven;FormaOb;Fin;Zach;Sogl
9708DC6F-0E48-4629-A5DF-EAD5A1E5DA60;3053;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;Бюджетные места;0;0
9708DC6F-0E48-4629-A5DF-EAD5A1E5DA60;3053;39.00.02;Социальная работа;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
9708DC6F-0E48-4629-A5DF-EAD5A1E5DA60;3053;43.00.02;Туризм;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
9708DC6F-0E48-4629-A5DF-EAD5A1E5DA60;3053;39.00.02;Социальная работа;;Бакалавриат;Заочная форма;Бюджетные места;1;1
EDE66F8B-E276-432F-9037-D894F90E5BD2;1809;44.00.02;Психолого-педагогическое образование;Психология;Бакалавриат;Очная форма;Бюджетные места;0;1
EDE66F8B-E276-432F-9037-D894F90E5BD2;1809;44.00.03;Специальное (дефектологическое) образование;Специальная психология: сопровождение образования лиц с особыми потребностями;Бакалавриат;Очная форма;Бюджетные места;0;0
EDE66F8B-E276-432F-9037-D894F90E5BD2;1809;37.00.01;Психология;;Бакалавриат;Очная форма;Бюджетные места;0;0
B88DE1DC-1761-4F78-81D2-0D860314F7FA;2349;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;С оплатой обучения;1;1
33A65719-B0B6-48B5-A283-EF585F9577CF;2897;40.00.01;Юриспруденция;;Бакалавриат;Очная форма;Бюджетные места;0;0
33A65719-B0B6-48B5-A283-EF585F9577CF;2897;38.00.05;Бизнес-информатика;;Бакалавриат;Очная форма;Бюджетные места;0;0
33A65719-B0B6-48B5-A283-EF585F9577CF;2897;10.00.01;Информационная безопасность;;Бакалавриат;Очная форма;Бюджетные места;0;0
1ED8967E-E07A-44EB-A403-13D3B65DE254;3134;45.00.01;Филология;;Бакалавриат;Очная форма;С оплатой обучения;1;1
28919ACE-E58B-4E7C-9665-A42A010C37EE;889;44.00.05;Педагогическое образование (с двумя профилями подготовки);Изобразительное искусство и дополнительное образование;Бакалавриат;Очная форма;Бюджетные места;0;0
28919ACE-E58B-4E7C-9665-A42A010C37EE;889;54.00.01;Дизайн;;Бакалавриат;Очная форма;Бюджетные места;1;1
28919ACE-E58B-4E7C-9665-A42A010C37EE;889;54.00.02;Декоративно-прикладное искусство и народные промыслы;;Бакалавриат;Очная форма;Бюджетные места;0;0
9759069B-471E-4468-95AE-DBFD9BA39B08;1709;37.00.01;Психология;;Бакалавриат;Очная форма;Бюджетные места;0;0
9759069B-471E-4468-95AE-DBFD9BA39B08;1709;06.00.01;Биология;;Бакалавриат;Очная форма;Бюджетные места;0;0
9759069B-471E-4468-95AE-DBFD9BA39B08;1709;44.00.03;Специальное (дефектологическое) образование;Специальная психология: сопровождение образования лиц с особыми потребностями;Бакалавриат;Очная форма;Бюджетные места;0;0
32CD5A8F-ECB8-42C1-A763-49AA3C76FB74;128;38.00.02;Менеджмент;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
32CD5A8F-ECB8-42C1-A763-49AA3C76FB74;128;38.00.01;Экономическая безопасность;;Специалитет;Заочная форма;С оплатой обучения;1;1
E9B9585D-1AED-4BAA-A393-8C03C267A3A9;3189;38.00.01;Экономика;;Магистратура;Заочная форма;С оплатой обучения;1;1
83C8DFDE-A867-4F52-AFEB-24B0957CDA18;1982;39.00.02;Социальная работа;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
83C8DFDE-A867-4F52-AFEB-24B0957CDA18;1982;39.00.02;Социальная работа;;Бакалавриат;Заочная форма;Бюджетные места;0;0
83C8DFDE-A867-4F52-AFEB-24B0957CDA18;1982;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;Бюджетные места;0;1
83C8DFDE-A867-4F52-AFEB-24B0957CDA18;1982;40.00.01;Юриспруденция;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
83C8DFDE-A867-4F52-AFEB-24B0957CDA18;1982;38.00.04;Государственное и муниципальное управление;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
29FA4A47-C90C-40FA-98EC-0056EE50FA9F;1885;44.00.02;Психолого-педагогическое образование;Психология;Бакалавриат;Очная форма;Бюджетные места;0;0
29FA4A47-C90C-40FA-98EC-0056EE50FA9F;1885;37.00.01;Психология;;Бакалавриат;Очная форма;Бюджетные места;0;1
21A34203-312B-4802-B1E9-E3A27397FCE6;1020;44.00.01;Педагогическое образование;Математика;Бакалавриат;Очная форма;Бюджетные места;1;1
21A34203-312B-4802-B1E9-E3A27397FCE6;1020;38.00.02;Менеджмент;;Бакалавриат;Очная форма;Бюджетные места;0;0
21A34203-312B-4802-B1E9-E3A27397FCE6;1020;38.00.05;Бизнес-информатика;;Бакалавриат;Очная форма;Бюджетные места;0;0
AF1D12EC-42F9-4020-985B-E60B408F9D79;2852;40.00.01;Юриспруденция;;Магистратура;Очная форма;Бюджетные места;0;0
AF1D12EC-42F9-4020-985B-E60B408F9D79;2852;40.00.01;Юриспруденция;;Магистратура;Заочная форма;С оплатой обучения;1;1
AF1D12EC-42F9-4020-985B-E60B408F9D79;2852;40.00.01;Юриспруденция;;Магистратура;Заочная форма;Бюджетные места;0;0
DA4C322E-7066-4921-8316-B5C6D06D7850;389;44.00.05;Педагогическое образование (с двумя профилями подготовки);Иностранные языки;Бакалавриат;Очная форма;С оплатой обучения;1;1
DA4C322E-7066-4921-8316-B5C6D06D7850;389;44.00.05;Педагогическое образование (с двумя профилями подготовки);Иностранные языки;Бакалавриат;Очная форма;Целевой прием;0;0
DA4C322E-7066-4921-8316-B5C6D06D7850;389;44.00.05;Педагогическое образование (с двумя профилями подготовки);Иностранные языки;Бакалавриат;Очная форма;Бюджетные места;0;0
A384298F-587D-45BB-8DBD-DB9C3A2B9D75;189;40.00.01;Юриспруденция;;Магистратура;Заочная форма;С оплатой обучения;1;1
30AB1B62-4DB0-47AF-BBFC-5268450A3A80;2015;15.00.04;Автоматизация технологических процессов и производств;;Бакалавриат;Очная форма;Бюджетные места;0;0
30AB1B62-4DB0-47AF-BBFC-5268450A3A80;2015;10.00.01;Информационная безопасность;;Бакалавриат;Очная форма;Бюджетные места;0;0
30AB1B62-4DB0-47AF-BBFC-5268450A3A80;2015;27.00.02;Управление качеством;;Бакалавриат;Очная форма;Бюджетные места;1;1
C67C9D7D-096A-41AB-A4B0-F9EDF673FCAF;2093;43.00.02;Туризм;;Бакалавриат;Очная форма;Бюджетные места;0;0
C67C9D7D-096A-41AB-A4B0-F9EDF673FCAF;2093;44.00.05;Педагогическое образование (с двумя профилями подготовки);Иностранные языки;Бакалавриат;Очная форма;Бюджетные места;0;0
C67C9D7D-096A-41AB-A4B0-F9EDF673FCAF;2093;46.00.01;История;;Бакалавриат;Очная форма;Бюджетные места;0;0
0AEDE495-D85C-4CCF-8C22-869E7A082978;2010;29.00.04;Технология художественной обработки материалов;;Бакалавриат;Очная форма;Бюджетные места;1;1
