"ID";"Diplom";"Org";"DataV";"longitude";"latitude"
"79d52c61-cef0-4dc3-bd7d-22a8156b33db";"Аттестат о среднем (полном) общем образовании";"Средняя школа №5 города Мары";2017;"37.6092461";"61.8643252"
"ecb4ec73-6261-4748-94cb-27b8cd20b114";"Аттестат о среднем (полном) общем образовании";"Средняя школа №6 города Мары";2015;"37.6092461";"61.8643252"
"2930b288-4dc0-4307-9647-95c27f57a7cd";"Аттестат о среднем (полном) общем образовании";"Средняя школа №5 города Мары";2008;"37.6092461";"61.8643252"
"7bb9e6b9-4fee-43b4-8937-6807ba8f2d33";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа №26 имени Героя Советского Союза В.В. Князева города Костромы";"NULL";"57.777477";"40.926425"
"4a49ac79-d0d5-4408-bbac-a6e627fd953d";"Диплом о высшем профессиональном образовании";"Костромской государственный университет";2017;"57.759585";"40.942468"
"44a9601f-a719-4642-9c76-2a2cf4421171";"Диплом о среднем профессиональном образовании";"Санкт-Петербургское ГБПОУ ""академия индустрии красоты""Локон""";2017;"59.8385839";"30.1281166"
"c50456ab-4660-4f1b-8e5f-31c5fb7d8906";"Аттестат о среднем (полном) общем образовании";"Гимназия №33";2017;"57.7363374";"40.9163406"
"78ab08fc-d1fc-45c7-be46-085fe9f27c1d";"Диплом о среднем профессиональном образовании";"ФГБОУ ВО "" Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"b15f4fa4-aec0-423f-be6d-29bd685aa78b";"Аттестат о среднем (полном) общем образовании";"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 2 городского округа Волгореченск Костромской области""";2017;"57.4385868";"41.1591143"
"f4f70896-5f15-4f7a-8b3f-b3277ba193d7";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"3488b568-023d-4501-9749-b2cbe4867329";"Диплом о высшем профессиональном образовании";"КОСТРОМСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";2017;"57.759585";"40.942468"
"1421d7c2-acd2-49cd-b8bd-697f6d0ada46";"Аттестат о среднем (полном) общем образовании";"муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 1 муниципального района город Нея и Нейский район Костромской области";2017;"58.289196";"43.862894"
"0f8b0e36-691a-4f69-b0b5-7248847b3c51";"Аттестат о среднем (полном) общем образовании";"нИКОЛЬСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА";2017;"57.8046427";"41.0981691"
"6b71f842-416a-4654-b26e-21719bdd2d97";"Аттестат о среднем (полном) общем образовании";"Средняя общеобразовательная школа № 2 городского округа город буй Костромской области";2010;"58.4728483";"41.5467424"
"8d9e284c-3b49-4e49-87b3-7f20c594ef54";"Диплом о среднем профессиональном образовании";"Костромской торгово-экономический колледж";2017;"57.7656389";"40.9368408"
"7688d37d-c665-49ad-a71b-03acc1ade1c5";"Диплом о высшем профессиональном образовании";"ФГБОУ ВО ""Костромской государственный университет"" г. Кострома";2017;"57.759585";"40.942468"
"882bad4a-39d2-4f07-bfca-a5c76d455510";"Аттестат о среднем (полном) общем образовании";"МКОУ Чухломская общеобразовательная школа имени А.А.Яковлева ";2017;"58.7584247";"42.6897544"
